Date,POONDI,CHOLAVARAM,REDHILLS,CHEMBARAMBAKKAM
2015-02-20,294.0,98.0,1810.0,661.0
2015-02-21,289.0,94.0,1813.0,667.0
2015-02-22,283.0,91.0,1818.0,674.0
2015-02-23,275.0,87.0,1821.0,681.0
2015-02-24,268.0,85.0,1824.0,688.0
2015-02-25,261.0,83.0,1826.0,694.0
2015-02-26,252.0,81.0,1830.0,700.0
2015-02-27,244.0,79.0,1831.0,709.0
2015-02-28,235.0,77.0,1833.0,718.0
2015-03-01,235.0,75.0,1833.0,728.0
2015-03-02,239.0,74.0,1833.0,739.0
2015-03-03,240.0,73.0,1831.0,748.0
2015-03-04,238.0,73.0,1831.0,757.0
2015-03-05,235.0,72.0,1830.0,767.0
2015-03-06,231.0,72.0,1828.0,776.0
2015-03-07,229.0,71.0,1824.0,785.0
2015-03-08,221.0,71.0,1820.0,793.0
2015-03-09,206.0,70.0,1812.0,802.0
2015-03-10,192.0,70.0,1807.0,811.0
2015-03-11,181.0,70.0,1794.0,826.0
2015-03-12,165.0,70.0,1782.0,841.0
2015-03-13,158.0,70.0,1768.0,845.0
2015-03-14,162.0,70.0,1756.0,851.0
2015-03-15,169.0,70.0,1740.0,856.0
2015-03-16,175.0,70.0,1727.0,862.0
2015-03-17,180.0,70.0,1711.0,868.0
2015-03-18,180.0,70.0,1697.0,874.0
2015-03-19,171.0,70.0,1682.0,879.0
2015-03-20,156.0,70.0,1669.0,885.0
2015-03-21,140.0,70.0,1653.0,890.0
2015-03-22,127.0,70.0,1641.0,896.0
2015-03-23,113.0,70.0,1627.0,906.0
2015-03-24,107.0,70.0,1613.0,904.0
2015-03-25,102.0,70.0,1597.0,904.0
2015-03-26,98.0,70.0,1582.0,902.0
2015-03-27,94.0,70.0,1567.0,896.0
2015-03-28,90.0,69.0,1555.0,890.0
2015-03-29,86.0,68.0,1542.0,884.0
2015-03-30,83.0,67.0,1529.0,876.0
2015-03-31,80.0,65.0,1514.0,870.0
2015-04-01,77.0,64.0,1501.0,864.0
2015-04-02,74.0,62.0,1489.0,858.0
2015-04-03,73.0,61.0,1479.0,852.0
2015-04-04,72.0,59.0,1466.0,846.0
2015-04-05,70.0,58.0,1454.0,840.0
2015-04-06,69.0,56.0,1440.0,834.0
2015-04-07,68.0,54.5,1428.0,827.0
2015-04-08,67.0,53.0,1415.0,820.0
2015-04-09,66.0,51.5,1403.0,813.0
2015-04-10,65.0,50.0,1390.0,806.0
2015-04-11,64.0,48.5,1378.0,799.0
2015-04-12,63.0,47.0,1365.0,792.0
2015-04-13,61.0,45.5,1354.0,785.0
2015-04-14,69.0,44.0,1341.0,778.0
2015-04-15,103.0,42.5,1331.0,771.0
2015-04-16,146.0,41.0,1319.0,763.0
2015-04-17,196.0,39.5,1308.0,756.0
2015-04-18,250.0,38.0,1295.0,749.0
2015-04-19,307.0,36.5,1284.0,740.0
2015-04-20,328.0,35.0,1284.0,731.0
2015-04-21,341.0,33.5,1291.0,724.0
2015-04-22,353.0,32.0,1300.0,732.0
2015-04-23,362.0,30.5,1311.0,740.0
2015-04-24,368.0,29.0,1319.0,749.0
2015-04-25,360.0,27.5,1329.0,758.0
2015-04-26,319.0,26.0,1337.0,768.0
2015-04-27,276.0,24.5,1345.0,778.0
2015-04-28,232.0,23.0,1351.0,785.0
2015-04-29,197.0,21.5,1359.0,792.0
2015-04-30,164.0,20.0,1362.0,794.0
2015-05-01,155.0,18.5,1359.0,799.0
2015-05-02,153.0,17.0,1347.0,799.0
2015-05-03,155.0,15.5,1337.0,792.0
2015-05-04,153.0,14.0,1326.0,785.0
2015-05-05,151.0,12.5,1317.0,778.0
2015-05-06,150.0,11.0,1305.0,771.0
2015-05-07,148.0,9.5,1294.0,764.0
2015-05-08,146.0,8.0,1282.0,755.0
2015-05-09,144.0,6.5,1269.0,747.0
2015-05-10,142.0,5.0,1255.0,740.0
2015-05-11,141.0,3.5,1242.0,733.0
2015-05-12,139.0,2.0,1228.0,726.0
2015-05-13,137.0,0.5,1216.0,717.0
2015-05-14,135.0,0.0,1204.0,709.0
2015-05-15,133.0,0.0,1194.0,701.0
2015-05-16,131.0,0.0,1183.0,694.0
2015-05-17,129.0,0.0,1174.0,687.0
2015-05-18,127.0,0.0,1164.0,680.0
2015-05-19,125.0,0.0,1155.0,673.0
2015-05-20,123.0,0.0,1144.0,666.0
2015-05-21,121.0,0.0,1134.0,659.0
2015-05-22,119.0,0.0,1122.0,650.0
2015-05-23,117.0,0.0,1113.0,642.0
2015-05-24,115.0,0.0,1102.0,634.0
2015-05-25,113.0,0.0,1092.0,625.0
2015-05-26,111.0,0.0,1079.0,617.0
2015-05-27,109.0,0.0,1068.0,610.0
2015-05-28,107.0,0.0,1055.0,602.0
2015-05-29,105.0,0.0,1044.0,594.0
2015-05-30,103.0,0.0,1031.0,587.0
2015-05-31,101.0,0.0,1020.0,580.0
2015-06-01,98.0,0.0,1007.0,572.0
2015-06-02,96.0,0.0,996.0,565.0
2015-06-03,96.0,0.0,983.0,558.0
2015-06-04,94.0,0.0,972.0,551.0
2015-06-05,92.0,0.0,959.0,544.0
2015-06-06,103.0,0.0,948.0,537.0
2015-06-07,119.0,0.0,935.0,530.0
2015-06-08,134.0,0.0,924.0,523.0
2015-06-09,150.0,0.0,912.0,516.0
2015-06-10,164.0,0.0,902.0,509.0
2015-06-11,171.0,0.0,890.0,500.0
2015-06-12,173.0,0.0,880.0,493.0
2015-06-13,173.0,0.0,868.0,497.0
2015-06-14,172.0,0.0,858.0,502.0
2015-06-15,170.0,0.0,847.0,507.0
2015-06-16,166.0,0.0,838.0,512.0
2015-06-17,160.0,0.0,827.0,516.0
2015-06-18,153.0,0.0,818.0,522.0
2015-06-19,143.0,0.0,807.0,528.0
2015-06-20,133.0,0.0,798.0,533.0
2015-06-21,123.0,0.0,787.0,538.0
2015-06-22,116.0,0.0,778.0,543.0
2015-06-23,108.0,0.0,767.0,541.0
2015-06-24,102.0,0.0,758.0,548.0
2015-06-25,96.0,0.0,747.0,550.0
2015-06-26,88.0,0.0,738.0,549.0
2015-06-27,86.0,0.0,727.0,541.0
2015-06-28,85.0,0.0,718.0,535.0
2015-06-29,83.0,0.0,708.0,527.0
2015-06-30,82.0,0.0,700.0,519.0
2015-07-01,80.0,0.0,690.0,511.0
2015-07-02,78.0,0.0,682.0,503.0
2015-07-03,76.0,0.0,672.0,495.0
2015-07-04,75.0,0.0,664.0,487.0
2015-07-05,73.0,0.0,654.0,479.0
2015-07-06,71.0,0.0,646.0,471.0
2015-07-07,69.0,0.0,636.0,464.0
2015-07-08,67.0,0.0,629.0,458.0
2015-07-09,66.0,0.0,620.0,451.0
2015-07-10,64.0,0.0,613.0,444.0
2015-07-11,64.0,0.0,604.0,436.0
2015-07-12,63.0,0.0,597.0,429.0
2015-07-13,61.0,0.0,588.0,422.0
2015-07-14,60.0,0.0,581.0,415.0
2015-07-15,59.0,0.0,572.0,408.0
2015-07-16,57.0,0.0,565.0,401.0
2015-07-17,56.0,0.0,555.0,394.0
2015-07-18,54.0,0.0,547.0,387.0
2015-07-19,53.0,0.0,537.0,387.0
2015-07-20,51.0,0.0,529.0,381.0
2015-07-21,50.0,0.0,519.0,375.0
2015-07-22,48.0,0.0,511.0,369.0
2015-07-23,50.0,0.0,501.0,371.0
2015-07-24,51.0,0.0,493.0,365.0
2015-07-25,53.0,0.0,485.0,359.0
2015-07-26,52.0,0.0,477.0,353.0
2015-07-27,55.0,0.0,468.0,347.0
2015-07-28,56.0,0.0,462.0,341.0
2015-07-29,55.0,0.0,454.0,335.0
2015-07-30,54.0,0.0,446.0,329.0
2015-07-31,53.0,0.0,436.0,323.0
2015-08-01,52.0,0.0,428.0,323.0
2015-08-02,51.0,0.0,419.0,317.0
2015-08-03,50.0,0.0,412.0,311.0
2015-08-04,49.0,0.0,403.0,304.0
2015-08-05,55.0,0.0,398.0,311.0
2015-08-06,54.0,0.0,389.0,314.0
2015-08-07,53.0,0.0,382.0,308.0
2015-08-08,53.0,0.0,373.0,301.0
2015-08-09,53.0,0.0,365.0,295.0
2015-08-10,53.0,0.0,356.0,289.0
2015-08-11,55.0,0.0,349.0,283.0
2015-08-12,55.0,0.0,341.0,277.0
2015-08-13,55.0,0.0,335.0,271.0
2015-08-14,55.0,0.0,327.0,265.0
2015-08-15,55.0,0.0,321.0,257.0
2015-08-16,54.0,0.0,314.0,249.0
2015-08-17,54.0,0.0,309.0,241.0
2015-08-18,54.0,0.0,302.0,233.0
2015-08-19,54.0,0.0,297.0,223.0
2015-08-20,53.0,0.0,290.0,215.0
2015-08-21,56.0,0.0,287.0,208.0
2015-08-22,58.0,0.0,283.0,202.0
2015-08-23,60.0,0.0,281.0,202.0
2015-08-24,60.0,0.0,277.0,197.0
2015-08-25,60.0,0.0,274.0,192.0
2015-08-26,60.0,0.0,269.0,187.0
2015-08-27,60.0,0.0,266.0,183.0
2015-08-28,60.0,0.0,260.0,178.0
2015-08-29,59.0,0.0,256.0,174.0
2015-08-30,59.0,0.0,249.0,168.0
2015-08-31,59.0,0.0,247.0,171.0
2015-09-01,59.0,0.0,242.0,165.0
2015-09-02,59.0,0.0,238.0,159.0
2015-09-03,59.0,0.0,232.0,153.0
2015-09-04,59.0,0.0,228.0,147.0
2015-09-05,58.0,0.0,221.0,141.0
2015-09-06,58.0,0.0,216.0,137.0
2015-09-07,58.0,0.0,209.0,133.0
2015-09-08,58.0,0.0,204.0,136.0
2015-09-09,57.0,0.0,197.0,132.0
2015-09-10,57.0,0.0,192.0,197.0
2015-09-11,57.0,0.0,186.0,220.0
2015-09-12,56.0,0.0,181.0,220.0
2015-09-13,55.0,0.0,175.0,216.0
2015-09-14,54.0,0.0,170.0,212.0
2015-09-15,54.0,0.0,164.0,208.0
2015-09-16,53.0,0.0,159.0,204.0
2015-09-17,53.0,0.0,153.0,200.0
2015-09-18,52.0,0.0,148.0,196.0
2015-09-19,52.0,0.0,143.0,192.0
2015-09-20,50.0,0.0,138.0,188.0
2015-09-21,55.0,0.0,133.0,188.0
2015-09-22,55.0,0.0,128.0,182.0
2015-09-23,55.0,0.0,122.0,178.0
2015-09-24,55.0,0.0,117.0,173.0
2015-09-25,54.0,0.0,111.0,169.0
2015-09-26,54.0,0.0,111.0,165.0
2015-09-27,53.0,0.0,106.0,161.0
2015-09-28,53.0,0.0,101.0,156.0
2015-09-29,59.0,0.0,95.0,152.0
2015-09-30,59.0,0.0,90.0,152.0
2015-10-01,59.0,0.0,84.0,148.0
2015-10-02,58.0,0.0,79.0,144.0
2015-10-03,63.0,0.0,79.0,172.0
2015-10-04,63.0,0.0,77.0,183.0
2015-10-05,63.0,0.0,71.0,191.0
2015-10-06,63.0,0.0,66.0,187.0
2015-10-07,62.0,0.0,61.0,183.0
2015-10-08,68.0,0.0,61.0,225.0
2015-10-09,70.0,0.0,62.0,231.0
2015-10-10,75.0,0.0,67.0,231.0
2015-10-11,82.0,0.0,67.0,249.0
2015-10-12,82.0,0.0,64.0,249.0
2015-10-13,81.0,0.0,59.0,245.0
2015-10-14,81.0,0.0,56.0,241.0
2015-10-15,80.0,0.0,51.0,237.0
2015-10-16,80.0,0.0,48.0,233.0
2015-10-17,79.0,0.0,43.0,229.0
2015-10-18,79.0,0.0,40.0,225.0
2015-10-19,77.0,0.0,34.0,221.0
2015-10-20,77.0,0.0,30.0,217.0
2015-10-21,76.0,0.0,25.0,213.0
2015-10-22,76.0,0.0,21.0,209.0
2015-10-23,75.0,0.0,17.0,205.0
2015-10-24,75.0,0.0,14.0,205.0
2015-10-25,73.0,0.0,10.0,201.0
2015-10-26,73.0,0.0,7.0,197.0
2015-10-27,72.0,0.0,7.0,193.0
2015-10-28,72.0,0.0,6.0,206.0
2015-10-29,71.0,0.0,16.0,210.0
2015-10-30,71.0,0.0,20.0,210.0
2015-10-31,71.0,0.0,22.0,221.0
2015-11-01,70.0,0.0,25.0,228.0
2015-11-02,71.0,10.0,35.0,239.0
2015-11-03,71.0,11.0,32.0,245.0
2015-11-04,77.0,15.0,40.0,254.0
2015-11-05,77.0,16.0,46.0,254.0
2015-11-06,76.0,17.0,46.0,252.0
2015-11-07,76.0,18.0,45.0,248.0
2015-11-08,76.0,29.0,51.0,267.0
2015-11-09,122.0,49.0,84.0,508.0
2015-11-10,160.0,86.0,408.0,791.0
2015-11-11,204.0,160.0,471.0,885.0
2015-11-12,536.0,196.0,533.0,1004.0
2015-11-13,989.0,267.0,737.0,1243.0
2015-11-14,1436.0,375.0,1090.0,1634.0
2015-11-15,1626.0,443.0,1150.0,1869.0
2015-11-16,2044.0,619.0,1657.0,2703.0
2015-11-17,2823.0,698.0,2011.0,3197.0
2015-11-18,2478.0,692.0,2129.0,3040.0
2015-11-19,2755.0,654.0,2228.0,3132.0
2015-11-20,2745.0,625.0,2415.0,3268.0
2015-11-21,2730.0,617.0,2605.0,3197.0
2015-11-22,2748.0,613.0,2790.0,3172.0
2015-11-23,2727.0,654.0,2833.0,3223.0
2015-11-24,2792.0,697.0,2872.0,3223.0
2015-11-25,2669.0,691.0,2853.0,3191.0
2015-11-26,2627.0,668.0,2825.0,3140.0
2015-11-27,2669.0,648.0,2775.0,3120.0
2015-11-28,2715.0,624.0,2763.0,3125.0
2015-11-29,2745.0,607.0,2790.0,3132.0
2015-11-30,2681.0,593.0,2792.0,3126.0
2015-12-01,2745.0,595.0,2790.0,3141.0
2015-12-02,2807.0,804.0,3166.0,3396.0
2015-12-03,2669.0,896.0,2996.0,3094.0
2015-12-04,2669.0,880.0,2730.0,3132.0
2015-12-05,2609.0,809.0,2745.0,3108.0
2015-12-06,2521.0,762.0,2786.0,3053.0
2015-12-07,2323.0,790.0,2880.0,3035.0
2015-12-08,2507.0,795.0,2823.0,2986.0
2015-12-09,2595.0,772.0,2827.0,3002.0
2015-12-10,2521.0,762.0,2833.0,2984.0
2015-12-11,2636.0,731.0,2868.0,2986.0
2015-12-12,2807.0,706.0,2910.0,2991.0
2015-12-13,2905.0,697.0,2932.0,3028.0
2015-12-14,2966.0,697.0,2932.0,3075.0
2015-12-15,3005.0,697.0,2934.0,3123.0
2015-12-16,3022.0,693.0,2934.0,3169.0
2015-12-17,3028.0,691.0,2934.0,3215.0
2015-12-18,3028.0,690.0,2932.0,3208.0
2015-12-19,3064.0,688.0,2928.0,3208.0
2015-12-20,3061.0,680.0,2920.0,3208.0
2015-12-21,3061.0,685.0,2914.0,3208.0
2015-12-22,3064.0,673.0,2932.0,3208.0
2015-12-23,3061.0,692.0,2930.0,3208.0
2015-12-24,3061.0,704.0,2922.0,3208.0
2015-12-25,3077.0,716.0,2914.0,3208.0
2015-12-26,3087.0,725.0,2908.0,3205.0
2015-12-27,3095.0,731.0,2904.0,3199.0
2015-12-28,3101.0,730.0,2896.0,3187.0
2015-12-29,3104.0,727.0,2888.0,3179.0
2015-12-30,3108.0,723.0,2880.0,3171.0
2015-12-31,3111.0,721.0,2872.0,3162.0
2016-01-01,3114.0,717.0,2864.0,3153.0
2016-01-02,3118.0,716.0,2856.0,3143.0
2016-01-03,3121.0,712.0,2849.0,3133.0
2016-01-04,3124.0,707.0,2841.0,3123.0
2016-01-05,3128.0,703.0,2833.0,3113.0
2016-01-06,3131.0,697.0,2825.0,3105.0
2016-01-07,3135.0,692.0,2817.0,3099.0
2016-01-08,3159.0,688.0,2808.0,3091.0
2016-01-09,3159.0,681.0,2800.0,3083.0
2016-01-10,3159.0,673.0,2792.0,3075.0
2016-01-11,3167.0,664.0,2784.0,3069.0
2016-01-12,3175.0,655.0,2776.0,3061.0
2016-01-13,3186.0,648.0,2768.0,3053.0
2016-01-14,3194.0,643.0,2760.0,3045.0
2016-01-15,3213.0,628.0,2744.0,3025.0
2016-01-16,3213.0,628.0,2744.0,3025.0
2016-01-17,3221.0,622.0,2736.0,3015.0
2016-01-18,3231.0,616.0,2728.0,3005.0
2016-01-19,3231.0,610.0,2720.0,2996.0
2016-01-20,3231.0,604.0,2713.0,2986.0
2016-01-21,3224.0,598.0,2705.0,2976.0
2016-01-22,3186.0,593.0,2709.0,2966.0
2016-01-23,3159.0,588.0,2718.0,2955.0
2016-01-24,3111.0,583.0,2728.0,2945.0
2016-01-25,3064.0,578.0,2741.0,2945.0
2016-01-26,3015.0,571.0,2755.0,2935.0
2016-01-27,2960.0,565.0,2767.0,2935.0
2016-01-28,2896.0,559.0,2778.0,2939.0
2016-01-29,2832.0,544.0,2790.0,2944.0
2016-01-30,2767.0,540.0,2803.0,2965.0
2016-01-31,2696.0,537.0,2813.0,2983.0
2016-02-01,2627.0,533.0,2827.0,3018.0
2016-02-02,2559.0,529.0,2839.0,3042.0
2016-02-03,2489.0,525.0,2847.0,3061.0
2016-02-04,2424.0,521.0,2854.0,3077.0
2016-02-05,2365.0,516.0,2866.0,3096.0
2016-02-06,2304.0,511.0,2880.0,3115.0
2016-02-07,2255.0,505.0,2894.0,3135.0
2016-02-08,2190.0,500.0,2908.0,3154.0
2016-02-09,2155.0,495.0,2922.0,3158.0
2016-02-10,2150.0,489.0,2928.0,3148.0
2016-02-11,2145.0,483.0,2934.0,3138.0
2016-02-12,2140.0,477.0,2922.0,3127.0
2016-02-13,2137.0,471.0,2910.0,3112.0
2016-02-14,2137.0,471.0,2910.0,3112.0
2016-02-15,2127.0,459.0,2886.0,3080.0
2016-02-16,2121.0,453.0,2874.0,3064.0
2016-02-17,2116.0,447.0,2862.0,3050.0
2016-02-18,2111.0,441.0,2851.0,3037.0
2016-02-19,2106.0,435.0,2839.0,3024.0
2016-02-20,2100.0,429.0,2827.0,3011.0
2016-02-21,2095.0,423.0,2815.0,2998.0
2016-02-22,2090.0,417.0,2803.0,2986.0
2016-02-23,2085.0,411.0,2792.0,2970.0
2016-02-24,2080.0,405.0,2780.0,2956.0
2016-02-25,2074.0,399.0,2769.0,2941.0
2016-02-26,2069.0,394.0,2757.0,2926.0
2016-02-27,2064.0,389.0,2745.0,2910.0
2016-02-28,2059.0,385.0,2734.0,2892.0
2016-02-29,2054.0,380.0,2722.0,2874.0
2016-03-01,2049.0,376.0,2711.0,2855.0
2016-03-02,2044.0,372.0,2699.0,2840.0
2016-03-03,2039.0,368.0,2688.0,2825.0
2016-03-04,2033.0,364.0,2676.0,2810.0
2016-03-05,2028.0,360.0,2665.0,2795.0
2016-03-06,2023.0,356.0,2653.0,2780.0
2016-03-07,2018.0,352.0,2642.0,2765.0
2016-03-08,2013.0,348.0,2630.0,2750.0
2016-03-09,2008.0,344.0,2618.0,2735.0
2016-03-10,2003.0,340.0,2605.0,2720.0
2016-03-11,1998.0,336.0,2593.0,2705.0
2016-03-12,1993.0,332.0,2581.0,2690.0
2016-03-13,1990.0,328.0,2569.0,2675.0
2016-03-14,1988.0,324.0,2557.0,2660.0
2016-03-15,1983.0,320.0,2544.0,2645.0
2016-03-16,1978.0,316.0,2532.0,2630.0
2016-03-17,1975.0,312.0,2520.0,2615.0
2016-03-18,1973.0,308.0,2509.0,2600.0
2016-03-19,1968.0,304.0,2497.0,2584.0
2016-03-20,1965.0,300.0,2485.0,2568.0
2016-03-21,1960.0,296.0,2473.0,2552.0
2016-03-22,1958.0,292.0,2461.0,2536.0
2016-03-23,1953.0,288.0,2449.0,2520.0
2016-03-24,1948.0,284.0,2438.0,2505.0
2016-03-25,1948.0,284.0,2438.0,2505.0
2016-03-26,1938.0,276.0,2415.0,2474.0
2016-03-27,1933.0,272.0,2403.0,2458.0
2016-03-28,1928.0,268.0,2392.0,2442.0
2016-03-29,1923.0,264.0,2380.0,2426.0
2016-03-30,1918.0,260.0,2369.0,2410.0
2016-03-31,1916.0,256.0,2357.0,2394.0
2016-04-01,1911.0,252.0,2346.0,2378.0
2016-04-02,1906.0,248.0,2331.0,2362.0
2016-04-03,1901.0,244.0,2316.0,2346.0
2016-04-04,1896.0,240.0,2302.0,2330.0
2016-04-05,1891.0,236.0,2287.0,2314.0
2016-04-06,1886.0,232.0,2272.0,2298.0
2016-04-07,1882.0,228.0,2255.0,2282.0
2016-04-08,1877.0,224.0,2239.0,2266.0
2016-04-09,1872.0,220.0,2223.0,2250.0
2016-04-10,1867.0,216.0,2207.0,2234.0
2016-04-11,1862.0,212.0,2191.0,2218.0
2016-04-12,1857.0,208.0,2175.0,2202.0
2016-04-13,1853.0,204.0,2159.0,2186.0
2016-04-14,1853.0,204.0,2159.0,2186.0
2016-04-15,1843.0,196.0,2127.0,2154.0
2016-04-16,1838.0,192.0,2111.0,2138.0
2016-04-17,1838.0,192.0,2111.0,2138.0
2016-04-18,1829.0,184.0,2078.0,2106.0
2016-04-19,1829.0,184.0,2078.0,2106.0
2016-04-20,1746.0,176.0,2045.0,2128.0
2016-04-21,1698.0,172.0,2028.0,2145.0
2016-04-22,1651.0,168.0,2011.0,2150.0
2016-04-23,1651.0,168.0,2011.0,2150.0
2016-04-24,1557.0,160.0,1977.0,2189.0
2016-04-25,1510.0,156.0,1960.0,2208.0
2016-04-26,1489.0,152.0,1943.0,2208.0
2016-04-27,1438.0,148.0,1928.0,2227.0
2016-04-28,1387.0,144.0,1911.0,2247.0
2016-04-29,1338.0,135.0,1901.0,2266.0
2016-04-30,1288.0,127.0,1891.0,2286.0
2016-05-01,1239.0,120.0,1881.0,2307.0
2016-05-02,1190.0,113.0,1871.0,2328.0
2016-05-03,1142.0,106.0,1861.0,2348.0
2016-05-04,1095.0,101.0,1850.0,2368.0
2016-05-05,1048.0,99.0,1836.0,2388.0
2016-05-06,1001.0,97.0,1821.0,2407.0
2016-05-07,954.0,96.0,1807.0,2426.0
2016-05-08,930.0,95.0,1792.0,2445.0
2016-05-09,927.0,94.0,1779.0,2429.0
2016-05-10,924.0,93.0,1766.0,2413.0
2016-05-11,919.0,92.0,1753.0,2398.0
2016-05-12,917.0,90.0,1740.0,2384.0
2016-05-13,914.0,89.0,1727.0,2370.0
2016-05-14,911.0,87.0,1713.0,2356.0
2016-05-15,911.0,87.0,1713.0,2356.0
2016-05-16,905.0,85.0,1684.0,2328.0
2016-05-17,902.0,84.0,1671.0,2374.0
2016-05-18,917.0,91.0,1724.0,2464.0
2016-05-19,1079.0,98.0,1782.0,2493.0
2016-05-20,1111.0,98.0,1775.0,2483.0
2016-05-21,1111.0,96.0,1761.0,2470.0
2016-05-22,1107.0,94.0,1747.0,2457.0
2016-05-23,1103.0,92.0,1732.0,2443.0
2016-05-24,1100.0,91.0,1719.0,2430.0
2016-05-25,1096.0,90.0,1705.0,2417.0
2016-05-26,1092.0,89.0,1692.0,2404.0
2016-05-27,1088.0,88.0,1679.0,2391.0
2016-05-28,1084.0,87.0,1665.0,2375.0
2016-05-29,1079.0,86.0,1652.0,2358.0
2016-05-30,1074.0,85.0,1638.0,2342.0
2016-05-31,1070.0,84.0,1624.0,2326.0
2016-06-01,1065.0,83.0,1611.0,2310.0
2016-06-02,1062.0,82.0,1597.0,2294.0
2016-06-03,1057.0,81.0,1584.0,2278.0
2016-06-04,1054.0,81.0,1570.0,2262.0
2016-06-05,1050.0,80.0,1557.0,2246.0
2016-06-06,1045.0,80.0,1543.0,2230.0
2016-06-07,1042.0,79.0,1529.0,2214.0
2016-06-08,1038.0,82.0,1517.0,2236.0
2016-06-09,1038.0,82.0,1503.0,2247.0
2016-06-10,1035.0,82.0,1489.0,2236.0
2016-06-11,1030.0,82.0,1476.0,2220.0
2016-06-12,1026.0,82.0,1462.0,2204.0
2016-06-13,1021.0,82.0,1448.0,2188.0
2016-06-14,1018.0,82.0,1434.0,2172.0
2016-06-15,1014.0,82.0,1421.0,2156.0
2016-06-16,1010.0,82.0,1408.0,2140.0
2016-06-17,1007.0,82.0,1394.0,2124.0
2016-06-18,1004.0,81.0,1380.0,2108.0
2016-06-19,999.0,81.0,1367.0,2092.0
2016-06-20,999.0,81.0,1354.0,2076.0
2016-06-21,999.0,81.0,1339.0,2060.0
2016-06-22,1029.0,81.0,1325.0,2044.0
2016-06-23,1039.0,81.0,1312.0,2028.0
2016-06-24,1041.0,81.0,1298.0,2012.0
2016-06-25,1041.0,80.0,1282.0,1996.0
2016-06-26,1036.0,80.0,1269.0,1996.0
2016-06-27,1033.0,80.0,1256.0,1996.0
2016-06-28,1029.0,80.0,1242.0,1980.0
2016-06-29,1026.0,80.0,1230.0,2002.0
2016-06-30,1021.0,80.0,1216.0,1993.0
2016-07-01,1018.0,80.0,1202.0,1977.0
2016-07-02,1015.0,79.0,1189.0,1961.0
2016-07-03,1013.0,79.0,1175.0,1945.0
2016-07-04,1010.0,79.0,1161.0,1929.0
2016-07-05,1013.0,79.0,1147.0,1915.0
2016-07-06,1010.0,79.0,1133.0,1901.0
2016-07-07,1007.0,79.0,1118.0,1901.0
2016-07-08,1004.0,79.0,1104.0,1895.0
2016-07-09,982.0,79.0,1090.0,1882.0
2016-07-10,950.0,79.0,1090.0,1869.0
2016-07-11,917.0,79.0,1096.0,1856.0
2016-07-12,884.0,79.0,1103.0,1843.0
2016-07-13,851.0,79.0,1109.0,1830.0
2016-07-14,818.0,79.0,1115.0,1817.0
2016-07-15,825.0,79.0,1117.0,1804.0
2016-07-16,805.0,79.0,1120.0,1791.0
2016-07-17,776.0,79.0,1124.0,1778.0
2016-07-18,744.0,79.0,1128.0,1765.0
2016-07-19,715.0,78.0,1133.0,1752.0
2016-07-20,682.0,77.0,1137.0,1739.0
2016-07-21,649.0,76.0,1141.0,1726.0
2016-07-22,615.0,75.0,1144.0,1711.0
2016-07-23,582.0,74.0,1148.0,1696.0
2016-07-24,549.0,73.0,1152.0,1681.0
2016-07-25,517.0,73.0,1156.0,1666.0
2016-07-26,514.0,73.0,1160.0,1651.0
2016-07-27,536.0,73.0,1147.0,1636.0
2016-07-28,559.0,73.0,1134.0,1621.0
2016-07-29,578.0,73.0,1121.0,1606.0
2016-07-30,597.0,73.0,1108.0,1591.0
2016-07-31,617.0,73.0,1095.0,1576.0
2016-08-01,643.0,73.0,1082.0,1561.0
2016-08-02,662.0,73.0,1069.0,1546.0
2016-08-03,662.0,73.0,1056.0,1531.0
2016-08-04,662.0,73.0,1042.0,1516.0
2016-08-05,662.0,73.0,1029.0,1501.0
2016-08-06,660.0,73.0,1015.0,1486.0
2016-08-07,656.0,73.0,1002.0,1471.0
2016-08-08,653.0,73.0,989.0,1456.0
2016-08-09,650.0,73.0,975.0,1441.0
2016-08-10,648.0,73.0,962.0,1426.0
2016-08-11,644.0,73.0,949.0,1428.0
2016-08-12,641.0,73.0,936.0,1416.0
2016-08-13,639.0,73.0,923.0,1401.0
2016-08-14,635.0,72.0,910.0,1386.0
2016-08-15,632.0,72.0,897.0,1371.0
2016-08-16,628.0,72.0,884.0,1356.0
2016-08-17,626.0,72.0,870.0,1341.0
2016-08-18,623.0,72.0,857.0,1326.0
2016-08-19,620.0,72.0,843.0,1311.0
2016-08-20,617.0,72.0,830.0,1296.0
2016-08-21,613.0,72.0,817.0,1281.0
2016-08-22,609.0,72.0,804.0,1266.0
2016-08-23,605.0,72.0,791.0,1251.0
2016-08-24,601.0,72.0,778.0,1236.0
2016-08-25,597.0,71.0,765.0,1221.0
2016-08-26,593.0,71.0,752.0,1206.0
2016-08-27,589.0,71.0,739.0,1191.0
2016-08-28,584.0,71.0,726.0,1176.0
2016-08-29,580.0,70.0,713.0,1161.0
2016-08-30,577.0,70.0,700.0,1153.0
2016-08-31,573.0,69.0,687.0,1153.0
2016-09-01,569.0,69.0,674.0,1145.0
2016-09-02,565.0,70.0,664.0,1159.0
2016-09-03,561.0,69.0,651.0,1153.0
2016-09-04,556.0,69.0,638.0,1153.0
2016-09-05,553.0,68.0,625.0,1142.0
2016-09-06,549.0,67.0,613.0,1127.0
2016-09-07,545.0,67.0,601.0,1112.0
2016-09-08,541.0,66.0,589.0,1097.0
2016-09-09,536.0,66.0,578.0,1082.0
